OrderID,OrderDate,ProductID,CustomerID,RegionID,Quantity,DiscountPct,SalesAmount,CostAmount
O001192,2025-09-27,P0150,C0176,R10,1,0.1055,66.71,56.45
O001193,2023-04-21,P0105,C0824,R14,4,0.0259,1984.16,1497.6
O001194,2025-10-25,P0073,C0025,R16,4,0.0694,369.23,241.61
O001195,2023-10-18,P0032,C0508,R05,1,0.0435,75.07,57.78
O001196,2023-10-01,P0195,C0569,R13,2,0.1093,2016.79,1278.17
O001197,2025-06-11,P0120,C0657,R16,1,0.0879,363.07,224.08
O001198,2023-09-26,P0132,C0766,R16,3,0.0012,1365.82,1066.76
O001199,2023-09-07,P0006,C1011,R06,1,0.016,261.02,159.53
O001200,2024-10-01,P0144,C0662,R15,6,0.0116,2095.47,1573.87
O001201,2023-07-12,P0046,C0887,R02,3,0.1162,201.92,168.44
O001202,2023-07-15,P0197,C0948,R03,9,0.0721,6379.05,4658.0
O001203,2024-10-14,P0146,C0515,R20,1,0.0726,281.28,172.06
O001204,2025-03-24,P0100,C0283,R14,1,0.1098,497.92,371.81
O001205,2025-09-05,P0086,C0821,R01,1,0.0796,75.78,49.42
O001206,2023-03-12,P0025,C0411,R04,8,0.172,1956.27,1582.47
O001207,2024-10-17,P0156,C0172,R02,4,0.1351,5147.01,3517.15
O001208,2025-06-20,P0018,C0707,R01,1,0.0442,23.97,14.87
O001209,2023-11-24,P0211,C0320,R16,6,0.0376,3080.88,2001.52
O001210,2023-02-07,P0072,C0466,R20,3,0.0355,798.77,506.22
O001211,2023-07-25,P0201,C0572,R09,1,0.0586,377.94,289.42
O001212,2024-03-28,P0189,C0932,R14,2,0.0436,1046.93,872.37
O001213,2023-11-28,P0103,C0770,R08,4,0.0752,3587.61,2915.41
O001214,2025-02-02,P0210,C0015,R15,3,0.0997,223.92,166.34
O001215,2025-07-11,P0152,C0131,R12,1,0.0918,55.04,38.91
O001216,2023-02-18,P0125,C0925,R05,1,0.1431,1048.34,1010.74
O001217,2024-11-09,P0055,C1108,R19,1,0.0173,181.32,131.25
O001218,2023-05-01,P0126,C0977,R02,4,0.1221,4923.94,3283.53
O001219,2023-08-08,P0135,C0214,R09,1,0.081,486.02,393.45
O001220,2025-03-02,P0055,C0841,R06,1,0.0721,175.71,125.55
O001221,2024-06-21,P0127,C0119,R05,5,0.0605,4042.66,3171.92
O001222,2025-02-08,P0195,C0660,R06,9,0.0997,9213.18,5770.85
O001223,2024-08-19,P0107,C0362,R18,1,0.0207,212.12,135.81
O001224,2023-01-01,P0086,C0294,R07,5,0.0987,369.79,238.21
O001225,2024-12-23,P0134,C0413,R06,3,0.0596,445.44,358.75
O001226,2023-06-06,P0107,C0176,R10,2,0.1146,375.43,270.04
O001227,2025-09-07,P0146,C1124,R05,1,0.1283,271.68,172.42
O001228,2025-05-05,P0212,C1071,R14,10,0.0845,8762.36,6074.01
O001229,2024-04-03,P0161,C1081,R19,1,0.1174,5.32,4.81
O001230,2024-11-26,P0176,C1200,R13,9,0.0303,450.62,273.91
O001231,2025-10-27,P0049,C1036,R15,4,0.0779,1157.64,959.36
O001232,2025-09-02,P0169,C0198,R03,6,0.0168,895.84,579.48
O001233,2023-10-08,P0014,C0563,R10,2,0.1561,77.88,62.77
O001234,2023-03-18,P0100,C0459,R17,2,0.0067,1129.71,745.61
O001235,2023-12-16,P0044,C0012,R20,5,0.0314,2682.49,1636.71
O001236,2024-07-19,P0032,C0275,R09,7,0.0752,520.47,409.96
O001237,2024-11-26,P0213,C0844,R01,2,0.0518,521.96,398.37
O001238,2023-10-23,P0077,C0247,R16,2,0.0517,705.88,585.16
O001239,2024-05-09,P0119,C0719,R05,1,0.1296,524.64,342.38
O001240,2024-08-11,P0096,C0844,R01,4,0.0428,4079.09,2717.71
O001241,2023-12-10,P0159,C0004,R09,4,0.1231,831.66,684.36
O001242,2025-01-06,P0176,C1123,R06,4,0.1716,171.72,121.34
O001243,2024-06-16,P0010,C0565,R18,1,0.0956,44.89,39.61
O001244,2024-09-04,P0170,C0479,R14,1,0.1383,540.58,441.49
O001245,2024-05-04,P0146,C0017,R11,4,0.1472,1030.74,687.04
O001246,2023-05-04,P0203,C1009,R15,1,0.0184,1571.42,949.09
O001247,2025-10-21,P0018,C1072,R05,3,0.1024,61.13,45.75
O001248,2024-12-15,P0016,C1050,R03,2,0.053,511.46,317.9
O001249,2024-08-09,P0053,C0700,R02,2,0.0882,542.13,419.0
O001250,2025-12-17,P0098,C0826,R02,4,0.0995,200.48,142.39
O001251,2025-02-21,P0150,C0997,R11,6,0.0633,394.28,341.49
O001252,2025-04-23,P0183,C0935,R09,3,0.0782,1102.41,877.3
O001253,2023-02-13,P0150,C0592,R19,4,0.0369,283.75,232.02
O001254,2023-07-23,P0103,C0108,R14,9,0.0747,7963.15,6321.22
O001255,2025-09-10,P0030,C0485,R10,2,0.0946,661.37,584.4
O001256,2024-04-24,P0051,C0950,R06,4,0.0467,1453.89,1081.9
O001257,2025-07-06,P0091,C1163,R17,3,0.0505,136.65,115.29
O001258,2025-10-05,P0176,C0180,R11,1,0.0265,49.58,31.16
O001259,2023-09-22,P0197,C1025,R17,1,0.0677,702.59,518.78
O001260,2023-09-21,P0012,C0870,R01,2,0.0288,75.09,48.88
O001261,2024-09-25,P0203,C0439,R02,2,0.0815,2996.29,1913.3
O001262,2023-12-03,P0080,C1148,R16,1,0.087,1157.55,866.36
O001263,2025-10-26,P0134,C0059,R15,5,0.0639,739.88,620.97
O001264,2025-12-25,P0152,C0342,R06,1,0.0896,54.09,38.54
O001265,2024-12-16,P0087,C0097,R05,2,0.1432,194.68,171.11
O001266,2025-11-15,P0036,C0577,R19,3,0.1,2395.47,1901.64
O001267,2024-02-05,P0045,C0909,R08,1,0.0106,615.86,369.68
O001268,2025-08-18,P0185,C0566,R05,1,0.0217,21.21,16.17
O001269,2023-06-22,P0146,C0471,R15,4,0.0332,1201.41,684.59
O001270,2025-02-18,P0088,C0228,R12,2,0.012,786.75,506.38
O001271,2025-08-07,P0216,C0406,R11,3,0.056,4202.64,3392.82
O001272,2023-04-16,P0084,C0023,R04,2,0.0295,174.57,117.95
O001273,2024-08-05,P0165,C0712,R11,3,0.107,181.25,134.15
O001274,2025-11-15,P0209,C0916,R10,4,0.0601,817.34,550.61
O001275,2023-06-25,P0080,C0867,R17,1,0.0022,1250.41,856.71
O001276,2025-12-26,P0033,C1070,R01,5,0.0438,2491.02,1744.26
O001277,2025-10-21,P0101,C0555,R20,6,0.0464,2567.13,2088.93
O001278,2025-11-10,P0097,C0323,R13,4,0.084,376.77,306.04
O001279,2024-02-10,P0120,C0606,R11,2,0.0919,715.78,458.97
O001280,2024-12-22,P0113,C0807,R11,1,0.0326,216.12,145.21
O001281,2025-01-01,P0138,C0873,R03,7,0.0861,5911.51,4803.05
O001282,2024-11-11,P0022,C0735,R05,2,0.0894,854.05,774.13
O001283,2023-01-16,P0188,C0201,R08,3,0.1533,1409.64,950.29
O001284,2023-03-02,P0070,C0390,R04,6,0.1193,3241.54,2789.52
O001285,2025-05-23,P0173,C0151,R18,1,0.0323,349.06,211.76
O001286,2024-10-11,P0118,C0328,R01,1,0.0811,1484.69,1067.58
O001287,2023-12-24,P0073,C0472,R17,1,0.0725,88.33,59.01
O001288,2024-09-05,P0203,C1045,R15,9,0.0239,14530.21,8577.85
O001289,2025-10-02,P0061,C0447,R07,4,0.0538,67.55,53.17
O001290,2024-05-13,P0104,C0477,R17,6,0.0498,6088.0,4589.19
O001291,2025-12-27,P0066,C0758,R08,3,0.0975,1495.37,959.33
O001292,2025-06-03,P0123,C1197,R15,4,0.1019,5673.96,4150.39
O001293,2025-12-04,P0026,C0336,R17,4,0.0583,73.72,51.45
O001294,2025-11-22,P0149,C0999,R20,1,0.158,1087.85,808.03
O001295,2023-06-04,P0006,C1111,R13,1,0.0305,269.48,165.6
O001296,2024-05-17,P0033,C1002,R15,1,0.061,485.38,344.94
O001297,2023-10-02,P0217,C0202,R19,1,0.0281,102.35,65.68
O001298,2025-12-02,P0033,C0262,R04,1,0.0425,479.64,340.15
O001299,2023-09-11,P0070,C0939,R10,5,0.0913,2777.12,2355.28
O001300,2025-11-19,P0106,C0498,R08,2,0.0795,1051.27,832.87
O001301,2025-12-17,P0109,C0567,R05,1,0.0335,248.77,190.22
O001302,2023-05-27,P0138,C0147,R01,7,0.0586,6174.44,4922.08
O001303,2025-08-02,P0021,C0197,R07,2,0.0066,1017.46,790.05
O001304,2023-09-02,P0070,C0452,R19,7,0.0988,3956.35,3494.51
O001305,2024-04-22,P0097,C0849,R17,1,0.1129,90.14,77.32
O001306,2024-11-10,P0018,C1198,R20,1,0.0454,23.18,15.31
O001307,2024-04-06,P0001,C0093,R17,6,0.0288,1897.38,1471.18
O001308,2024-10-26,P0167,C0759,R03,2,0.1353,663.49,578.57
O001309,2025-08-09,P0197,C1110,R01,3,0.0329,2206.55,1543.18
O001310,2024-11-01,P0154,C0403,R07,2,0.0958,106.49,70.24
O001311,2024-07-01,P0213,C1065,R16,8,0.1162,1908.9,1577.62
O001312,2025-08-26,P0200,C0351,R11,1,0.0716,283.13,247.01
O001313,2025-03-05,P0211,C0663,R01,2,0.052,1000.87,656.75
O001314,2023-11-28,P0175,C0257,R14,3,0.1058,2928.66,2244.41
O001315,2025-06-06,P0043,C1000,R11,9,0.0487,4236.56,2647.95
O001316,2023-08-11,P0163,C0133,R02,1,0.0074,914.26,662.59
O001317,2024-11-02,P0179,C0689,R09,1,0.0561,59.95,46.12
O001318,2024-07-14,P0116,C0204,R14,5,0.1189,2754.29,2300.16
O001319,2025-05-27,P0076,C0245,R13,2,0.0355,3359.74,2445.9
O001320,2023-04-28,P0207,C0440,R08,2,0.0345,196.76,128.24
O001321,2023-08-11,P0145,C0112,R16,5,0.0905,2331.3,1884.96
O001322,2025-05-02,P0152,C0515,R20,2,0.1129,104.03,77.4
O001323,2023-05-20,P0204,C0380,R06,4,0.0328,3831.07,2836.76
O001324,2024-04-09,P0025,C0459,R17,1,0.0273,292.31,197.55
O001325,2025-07-25,P0121,C0201,R08,4,0.0464,1320.18,1132.63
O001326,2024-07-02,P0172,C0183,R10,3,0.0196,1608.75,989.05
O001327,2023-08-03,P0089,C0878,R15,3,0.0558,2022.57,1522.54
O001328,2023-08-21,P0050,C0337,R20,4,0.0626,1268.38,850.4
O001329,2025-08-19,P0115,C0685,R04,2,0.12,2049.81,1688.09
O001330,2024-06-19,P0178,C0533,R04,1,0.0933,188.33,139.02
O001331,2023-12-16,P0137,C0371,R07,3,0.0819,1718.49,1021.63
O001332,2023-07-25,P0218,C0101,R17,1,0.0516,239.86,157.19
O001333,2024-11-19,P0121,C0622,R10,5,0.0494,1640.52,1412.68
O001334,2025-08-06,P0029,C0061,R19,6,0.0081,2077.12,1632.57
O001335,2023-06-23,P0030,C0321,R07,1,0.0949,330.89,286.37
O001336,2023-10-16,P0018,C0953,R13,3,0.0091,73.15,44.65
O001337,2024-03-06,P0160,C0169,R07,2,0.0679,1892.6,1529.23
O001338,2023-12-20,P0172,C0240,R13,2,0.0718,1050.72,677.75
O001339,2023-08-19,P0004,C1005,R03,1,0.0911,96.29,67.69
O001340,2025-02-08,P0176,C0364,R18,2,0.0074,101.85,58.52
O001341,2025-06-06,P0148,C0585,R09,6,0.0986,4575.39,3508.17
O001342,2023-10-25,P0149,C0121,R09,3,0.0236,3709.16,2418.54
O001343,2024-02-24,P0093,C0558,R18,10,0.0086,57.59,31.45
O001344,2023-04-06,P0103,C0222,R10,2,0.1348,1673.67,1421.03
O001345,2023-12-20,P0001,C0483,R06,4,0.0545,1314.36,970.7
O001346,2024-06-04,P0189,C1004,R18,1,0.1741,475.79,439.84
O001347,2024-03-26,P0157,C0646,R07,2,0.0475,2448.96,1777.61
O001348,2025-02-08,P0146,C1109,R19,3,0.0557,866.95,503.42
O001349,2025-09-05,P0210,C1158,R18,3,0.0462,235.29,167.49
O001350,2023-08-23,P0191,C0495,R06,2,0.0933,206.88,174.78
O001351,2025-09-27,P0045,C0325,R20,7,0.0662,4013.59,2671.49
O001352,2024-12-20,P0074,C0256,R03,3,0.0401,2953.4,1906.79
O001353,2023-01-26,P0061,C0742,R16,7,0.0791,112.48,95.97
O001354,2025-03-25,P0076,C0835,R18,1,0.096,1637.81,1223.25
O001355,2023-04-09,P0024,C0932,R14,6,0.0712,681.44,493.99
O001356,2024-06-18,P0135,C0245,R13,1,0.0191,532.83,400.31
O001357,2025-02-20,P0029,C0796,R06,3,0.0149,1007.42,837.96
O001358,2023-06-26,P0152,C0818,R03,4,0.0099,235.66,152.73
O001359,2025-11-16,P0211,C0592,R19,7,0.0643,3582.22,2338.06
O001360,2023-03-16,P0030,C0823,R03,2,0.0571,675.22,566.45
O001361,2025-12-23,P0063,C0590,R17,1,0.1674,255.95,242.27
O001362,2023-12-26,P0035,C0960,R09,6,0.1124,842.47,545.24
O001363,2023-07-02,P0175,C0366,R11,2,0.0397,2125.98,1502.66
O001364,2024-11-25,P0184,C0306,R03,4,0.1228,1118.06,855.66
O001365,2025-10-11,P0141,C0738,R07,1,0.131,684.66,498.46
O001366,2023-06-14,P0127,C0385,R01,1,0.0699,794.22,642.17
O001367,2025-08-13,P0115,C0607,R07,5,0.0363,5366.93,4151.46
O001368,2023-02-01,P0051,C0303,R01,1,0.0632,353.59,278.38
O001369,2024-07-17,P0135,C0293,R20,2,0.0539,980.24,795.82
O001370,2024-11-28,P0074,C0768,R10,1,0.0268,969.58,635.53
O001371,2023-08-21,P0086,C0337,R20,3,0.0421,233.75,150.63
O001372,2025-06-14,P0180,C1172,R13,2,0.1101,60.79,56.4
O001373,2024-09-01,P0195,C0979,R08,1,0.0502,1029.16,659.76
O001374,2025-12-21,P0047,C0504,R18,6,0.0507,3243.84,2925.93
O001375,2024-02-19,P0142,C0292,R06,1,0.1015,42.6,36.12
O001376,2024-05-13,P0134,C0405,R10,1,0.1553,139.5,122.54
O001377,2024-03-11,P0209,C0537,R10,3,0.0455,619.61,408.55
O001378,2025-12-11,P0112,C0697,R15,1,0.078,374.59,288.44
O001379,2025-08-07,P0090,C0431,R02,4,0.0402,1504.25,1034.63
O001380,2024-02-11,P0211,C0425,R09,5,0.161,2245.1,1679.87
O001381,2024-09-05,P0208,C0596,R17,8,0.0586,6680.14,4548.12
O001382,2024-07-10,P0168,C0135,R16,5,0.0039,2515.89,2084.96
O001383,2024-01-27,P0206,C0046,R20,5,0.0964,398.47,282.13
O001384,2024-11-17,P0158,C0595,R07,1,0.1168,664.57,429.89
O001385,2024-10-17,P0073,C0861,R20,1,0.0777,91.34,60.67
O001386,2025-01-23,P0166,C0704,R04,2,0.0332,168.58,136.01
O001387,2025-12-25,P0220,C0092,R17,4,0.084,2564.46,1592.01
O001388,2025-03-16,P0209,C0519,R10,1,0.0717,194.05,131.63
O001389,2025-01-11,P0169,C0654,R17,7,0.1307,923.11,682.87
O001390,2024-06-15,P0057,C0918,R16,3,0.0366,698.27,561.2
O001391,2025-03-25,P0170,C0808,R03,1,0.0536,614.8,441.57
O001392,2023-08-09,P0008,C0814,R06,5,0.1103,2544.26,1596.12
O001393,2024-05-28,P0138,C0007,R02,1,0.0282,935.48,697.71
O001394,2023-03-13,P0064,C0552,R08,1,0.0206,520.48,340.96
O001395,2023-12-21,P0034,C1111,R13,2,0.0611,897.9,646.06
O001396,2025-05-06,P0201,C1140,R11,3,0.1401,1046.62,887.2
O001397,2025-06-28,P0164,C0926,R19,4,0.0538,1960.81,1490.32
O001398,2024-05-21,P0154,C0705,R03,2,0.162,99.54,68.87
O001399,2023-11-26,P0137,C0986,R14,1,0.1116,552.07,343.31
O001400,2025-03-22,P0035,C0433,R17,3,0.0334,450.26,268.41
O001401,2024-02-13,P0118,C0541,R15,3,0.0584,4560.87,3137.46
O001402,2025-12-07,P0075,C0451,R20,2,0.1304,508.83,393.47
O001403,2025-03-23,P0219,C0121,R09,3,0.0437,371.54,235.01
O001404,2024-11-16,P0133,C0027,R09,2,0.1723,1555.39,1183.87
O001405,2023-08-07,P0190,C0398,R04,7,0.0136,2996.08,1952.52
O001406,2023-11-08,P0036,C0806,R16,6,0.0993,4897.69,3895.36
O001407,2023-02-06,P0065,C0860,R17,3,0.0421,1425.3,1137.14
O001408,2024-12-28,P0132,C0895,R15,2,0.0682,857.54,672.8
O001409,2023-05-20,P0215,C0674,R02,1,0.1385,241.29,189.08
O001410,2023-01-09,P0017,C0268,R07,3,0.0678,125.25,83.66
O001411,2023-10-07,P0027,C1017,R08,4,0.0317,416.28,291.46
O001412,2023-03-25,P0160,C0923,R09,3,0.0654,2834.03,2294.74
O001413,2025-05-21,P0025,C0241,R03,8,0.0376,2361.65,1628.4
O001414,2023-09-20,P0067,C0814,R06,2,0.0867,1343.15,935.71
O001415,2025-02-02,P0146,C0280,R02,1,0.0774,277.31,167.25
O001416,2023-04-28,P0095,C0066,R07,3,0.1039,1037.51,785.44
O001417,2023-07-13,P0168,C0067,R19,2,0.1207,866.43,802.69
O001418,2023-06-21,P0004,C0319,R19,2,0.0351,200.61,137.34
O001419,2025-08-06,P0142,C0266,R12,5,0.0401,222.14,178.32
O001420,2023-10-18,P0142,C1200,R13,1,0.1456,38.97,35.19
O001421,2024-06-03,P0059,C1143,R19,3,0.0505,2536.43,1766.68
O001422,2023-06-13,P0151,C0010,R02,6,0.0615,4823.02,2966.96
O001423,2025-04-07,P0095,C1187,R03,1,0.0489,373.48,258.03
O001424,2023-05-14,P0193,C1105,R07,4,0.0333,5581.83,3637.39
O001425,2024-01-25,P0169,C1146,R10,2,0.0922,274.86,189.5
O001426,2025-08-01,P0161,C0981,R12,2,0.1196,10.81,9.25
O001427,2023-03-13,P0116,C0144,R09,2,0.082,1083.66,932.22
O001428,2023-10-28,P0149,C0874,R03,2,0.0225,2546.44,1655.26
O001429,2025-01-28,P0031,C0908,R04,4,0.0518,3264.41,2527.16
O001430,2023-01-16,P0093,C0668,R18,3,0.1182,14.68,9.73
O001431,2023-05-19,P0081,C0123,R14,1,0.0055,174.5,129.76
O001432,2024-07-17,P0016,C0305,R11,3,0.1045,706.7,505.86
O001433,2023-10-13,P0178,C0621,R09,3,0.0247,603.16,399.63
O001434,2025-10-06,P0142,C0197,R07,3,0.0974,122.52,108.89
O001435,2024-12-23,P0073,C1167,R01,3,0.0529,272.62,182.74
O001436,2024-06-13,P0005,C0069,R02,1,0.044,25.64,16.15
O001437,2023-01-25,P0214,C0643,R18,2,0.0533,959.36,559.33
O001438,2025-11-07,P0145,C0674,R02,1,0.0827,463.26,366.54
O001439,2025-10-06,P0178,C0559,R16,1,0.084,196.93,135.57
O001440,2023-02-07,P0017,C1057,R09,3,0.0135,137.64,83.42
O001441,2025-02-19,P0202,C0140,R09,1,0.0167,57.71,46.6
O001442,2024-07-16,P0014,C0183,R10,2,0.0071,85.93,61.44
O001443,2025-05-19,P0201,C0079,R12,4,0.0206,1563.91,1151.87
O001444,2023-09-07,P0125,C0288,R12,5,0.0642,5702.48,5126.88
O001445,2023-04-11,P0192,C0042,R16,6,0.0967,210.79,154.71
O001446,2025-12-19,P0203,C0179,R19,5,0.1032,7428.19,4664.75
O001447,2025-07-15,P0194,C0740,R18,1,0.0053,333.18,210.41
O001448,2024-10-11,P0160,C0748,R07,1,0.0283,991.05,773.41
O001449,2023-02-10,P0024,C0890,R06,2,0.0313,236.84,167.07
O001450,2025-09-11,P0155,C0916,R10,6,0.0845,5435.17,4661.91
O001451,2023-11-08,P0116,C0918,R16,1,0.0721,543.05,468.99
O001452,2024-01-20,P0175,C1010,R11,5,0.0819,5122.86,3630.58
O001453,2024-08-05,P0216,C0910,R02,6,0.0442,8965.11,6602.11
O001454,2023-04-19,P0102,C0284,R10,3,0.0372,1707.93,1426.51
O001455,2023-07-03,P0060,C1191,R09,1,0.1337,1282.73,1021.51
O001456,2023-11-12,P0161,C0841,R06,3,0.0897,16.63,14.49
O001457,2025-10-14,P0053,C0139,R07,2,0.0919,547.19,417.41
O001458,2023-10-27,P0106,C0541,R15,2,0.088,1008.95,818.73
O001459,2025-04-19,P0156,C1092,R09,2,0.0382,2985.36,1726.35
O001460,2025-11-10,P0209,C1188,R12,1,0.1489,185.54,137.37
O001461,2025-09-11,P0163,C1161,R12,1,0.0721,839.19,666.53
O001462,2024-02-21,P0157,C0844,R01,3,0.0127,3960.56,2599.54
O001463,2024-11-25,P0115,C0695,R02,2,0.0077,2281.0,1656.88
O001464,2024-01-23,P0067,C0124,R10,5,0.1184,3301.72,2312.5
O001465,2024-01-26,P0188,C0703,R04,6,0.069,3295.33,2780.33
O001466,2025-11-07,P0081,C0366,R11,1,0.0679,169.62,127.33
O001467,2025-01-14,P0048,C0327,R05,5,0.0656,7874.31,5122.84
O001468,2024-02-14,P0141,C0813,R14,7,0.161,4654.0,3514.63
O001469,2024-01-12,P0202,C0283,R14,2,0.0784,108.14,88.16
O001470,2025-11-01,P0105,C0838,R04,2,0.0429,974.37,779.24
O001471,2023-01-07,P0082,C0519,R10,3,0.0546,968.17,690.01
O001472,2025-06-10,P0035,C0471,R15,2,0.08,283.19,184.12
O001473,2023-04-12,P0180,C0344,R11,9,0.095,283.01,248.93
O001474,2025-05-08,P0140,C0358,R18,4,0.0661,5366.45,3431.54
O001475,2025-05-10,P0040,C0949,R19,1,0.0291,264.07,172.44
O001476,2024-12-22,P0137,C0307,R07,3,0.0705,1725.79,1026.89
O001477,2023-10-10,P0082,C0772,R20,1,0.0728,319.19,231.47
O001478,2025-12-07,P0004,C0388,R17,3,0.0309,295.98,206.09
O001479,2024-10-14,P0141,C0820,R20,4,0.1088,2843.58,1994.35
O001480,2024-05-01,P0085,C0105,R16,2,0.0453,352.53,241.87
O001481,2024-03-07,P0046,C1106,R04,1,0.096,68.49,54.57
O001482,2024-08-01,P0162,C0438,R19,2,0.076,899.65,827.84
O001483,2025-06-02,P0046,C0209,R06,2,0.058,140.94,111.6
O001484,2023-09-22,P0040,C0196,R02,1,0.0152,271.23,174.91
O001485,2024-01-01,P0040,C0896,R13,1,0.04,248.08,177.36
O001486,2025-10-05,P0188,C0265,R20,1,0.061,535.26,455.33
O001487,2023-05-05,P0095,C0331,R11,9,0.0734,3297.17,2312.03
O001488,2024-07-19,P0125,C0277,R10,3,0.0612,3519.29,2932.5
O001489,2025-12-10,P0182,C0364,R18,1,0.0396,364.84,275.96
O001490,2025-04-06,P0090,C0207,R16,4,0.1051,1363.23,1011.69
O001491,2024-02-21,P0060,C0701,R11,2,0.0938,2660.02,2083.81
O001492,2025-04-07,P0218,C0604,R03,3,0.0515,733.22,470.22
O001493,2023-06-27,P0134,C0105,R16,5,0.0869,712.57,610.43
O001494,2024-08-23,P0141,C0796,R06,3,0.096,2196.53,1495.26
O001495,2025-12-25,P0065,C1105,R07,1,0.0705,464.96,373.9
O001496,2025-11-20,P0204,C1045,R15,8,0.079,7262.45,5616.73
O001497,2024-10-08,P0074,C0400,R07,3,0.0121,2890.61,1863.87
O001498,2024-10-19,P0220,C0629,R11,6,0.0561,4120.03,2321.37
O001499,2024-05-22,P0137,C0530,R19,2,0.117,1140.41,682.58
O001500,2023-12-27,P0102,C0064,R20,2,0.051,1199.74,935.69
O001501,2025-08-02,P0158,C0665,R12,3,0.1202,1953.75,1260.36
O001502,2025-03-25,P0080,C0395,R15,1,0.0474,1226.14,849.36
O001503,2024-12-23,P0183,C1035,R02,3,0.0807,1134.68,890.12
O001504,2023-07-24,P0192,C0637,R05,4,0.0966,135.35,100.26
O001505,2024-03-06,P0022,C0437,R12,2,0.0671,911.09,759.25
O001506,2023-10-04,P0003,C0861,R20,3,0.0759,1013.6,791.9
O001507,2025-04-19,P0016,C0216,R06,4,0.0968,959.51,646.23
O001508,2024-03-05,P0102,C0274,R20,9,0.0263,5221.42,4175.66
O001509,2023-04-06,P0147,C0717,R11,1,0.1724,78.49,68.04
O001510,2024-08-28,P0142,C0908,R04,7,0.0573,302.4,249.73
O001511,2025-05-26,P0057,C0971,R06,2,0.0248,474.42,383.82
O001512,2023-01-17,P0179,C0882,R18,2,0.0612,123.4,90.17
O001513,2024-06-19,P0021,C0826,R02,3,0.0655,1404.73,1203.65
O001514,2024-04-16,P0151,C0899,R02,2,0.0611,1569.84,996.65
O001515,2023-07-21,P0103,C0958,R13,7,0.0597,6170.36,5026.47
O001516,2024-07-15,P0005,C0799,R07,5,0.0799,125.04,81.21
O001517,2024-02-18,P0190,C0613,R16,9,0.0541,3612.6,2484.14
O001518,2023-04-21,P0149,C0279,R02,1,0.1497,1077.29,808.55
O001519,2023-05-23,P0123,C0903,R05,1,0.0042,1591.68,1045.94
O001520,2025-07-17,P0144,C0704,R04,5,0.0183,1778.73,1307.73
O001521,2023-11-21,P0069,C0230,R04,6,0.0967,659.24,484.42
O001522,2024-04-05,P0003,C0332,R08,5,0.004,1817.36,1312.21
O001523,2024-03-02,P0084,C1175,R01,1,0.1126,82.06,61.56
O001524,2025-01-03,P0066,C1100,R09,2,0.1445,951.57,633.59
O001525,2025-09-21,P0153,C0088,R07,1,0.0609,614.74,515.33
O001526,2025-05-09,P0104,C0063,R08,2,0.0601,2079.75,1525.32
O001527,2024-09-23,P0212,C1037,R19,1,0.0458,920.09,597.06
O001528,2024-10-25,P0140,C0813,R14,10,0.1044,12631.35,8616.62
O001529,2024-01-20,P0150,C0616,R13,2,0.0515,138.7,113.05
O001530,2024-06-12,P0150,C1046,R04,2,0.0151,146.15,117.3
O001531,2024-12-03,P0065,C0573,R06,4,0.0748,1802.73,1519.62
O001532,2023-05-25,P0120,C0402,R16,7,0.0988,2552.61,1521.18
O001533,2024-08-10,P0201,C0217,R02,1,0.0247,398.67,286.08
O001534,2024-08-17,P0219,C0305,R11,4,0.099,474.21,314.04
O001535,2023-04-21,P0071,C0343,R13,2,0.028,134.23,114.2
O001536,2023-11-27,P0151,C0135,R16,1,0.0037,821.44,494.8
O001537,2025-01-15,P0019,C0509,R06,1,0.109,751.18,466.35
O001538,2024-04-25,P0037,C0622,R10,5,0.0365,635.09,377.56
O001539,2025-08-21,P0091,C0873,R03,6,0.0781,279.6,234.43
O001540,2024-12-11,P0161,C0227,R17,3,0.1611,15.64,13.78
O001541,2025-01-10,P0040,C1189,R12,5,0.1076,1116.55,884.45
O001542,2025-09-16,P0048,C0707,R01,2,0.0556,3187.0,2071.08
O001543,2023-01-21,P0158,C0229,R11,1,0.0283,720.58,424.22
O001544,2025-09-20,P0037,C0687,R09,6,0.0391,766.18,449.01
O001545,2023-06-21,P0016,C0605,R17,6,0.0409,1589.4,977.64
O001546,2024-07-02,P0139,C0156,R14,2,0.0892,2056.52,1833.53
O001547,2025-12-12,P0111,C0612,R10,1,0.1399,623.42,545.6
O001548,2024-10-05,P0114,C0831,R05,2,0.056,1196.73,722.16
O001549,2024-03-01,P0122,C0037,R18,2,0.1172,65.56,49.55
O001550,2024-12-21,P0209,C1101,R10,6,0.0964,1187.94,821.23
O001551,2023-04-28,P0209,C1145,R07,1,0.1501,186.88,134.83
O001552,2023-10-26,P0129,C1118,R12,9,0.0336,2660.46,1582.96
O001553,2023-10-25,P0145,C1164,R11,6,0.0922,2759.33,2212.76
O001554,2023-11-09,P0115,C0179,R19,5,0.1339,4887.17,4289.63
O001555,2024-06-05,P0081,C0216,R06,6,0.0506,1039.31,765.07
O001556,2024-10-12,P0030,C0988,R07,2,0.0994,648.19,582.52
O001557,2024-09-13,P0143,C0140,R09,4,0.0013,7596.84,4265.47
O001558,2025-07-25,P0190,C0898,R02,1,0.0689,404.28,276.11
O001559,2023-12-09,P0155,C0124,R10,1,0.0506,959.68,771.95
O001560,2023-04-08,P0070,C1154,R19,3,0.0843,1641.78,1439.23
O001561,2025-04-28,P0135,C0662,R15,2,0.0429,1021.71,794.22
